"Variety_ID","Experiment","parent1","Code_ID","Accession_ID","geno.panel","grain.yield","grain.number","seed.size","anthesis","silking","plant.height","tassel.height","ear.height","year","loc","scenarioWater","scenarioTemp","scenarioFull","geneticGroup"
"PHG83","Kar12W","PHG83_usda",3051,"PHG83_H","DROPS",12.1421332092,4776.195013437,310.3343701713,65.4202142623,67.2516785499,258.5126911916,309.1735641903,148.3909481623,"2012","Kar","WW","Cool","WW.Cool","Iodent"
"PHG83","Mur13R","PHG83_usda",3051,"PHG83_H","DROPS",7.3010798779,2802.2162897245,301.3495385593,60.6298814375,65.0338776038,256.9566965018,NA,121.2009354242,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"PHG83","Cra12R","PHG83_usda",3051,"PHG83_H","DROPS",0.4440573278,175.470097327,238.5612840642,71.5897452856,80.3003002724,106.7712824977,140.2871514519,46.2231042573,"2012","Cra","WD","Hot","WD.Hot","Iodent"
"PHG83","Gai12W","PHG83_usda",3051,"PHG83_H","DROPS",11.9782814469,4128.6175837935,343.682017323,67.0906057244,67.0585604515,247.2986986391,299.0773426431,118.5498638683,"2012","Gai","WW","Cool","WW.Cool","Iodent"
"PHG83","Ner12R","PHG83_usda",3051,"PHG83_H","DROPS",6.5863144542,2390.4590077009,323.3076296122,71.1521000033,77.5026209561,200.3294034038,NA,132.6072978739,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"PHG83","Mar13R","PHG83_usda",3051,"PHG83_H","DROPS",8.2070295075,2600.6494364037,317.560813873,68.0155568166,71.5794870298,224.3698795763,253.2540699328,90.3799140703,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"PHG83","Kar13R","PHG83_usda",3051,"PHG83_H","DROPS",12.0112910275,4423.4906089951,337.1900851309,68.2534586124,67.6491713398,260.0401672776,NA,122.2023865168,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"PHG83","Kar13W","PHG83_usda",3051,"PHG83_H","DROPS",11.2064851354,4045.8501563651,333.9667236638,66.5585537474,65.7011767554,243.8155371544,285.2805285264,124.7380200192,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"PHG83","Cam12R","PHG83_usda",3051,"PHG83_H","DROPS",0.6730523107,216.5043105642,NA,70.9902962209,82.4570546793,121.554882818,150.7390972787,64.3557855754,"2012","Cam","WD","Hot","WD.Hot","Iodent"
"PHG83","Mur13W","PHG83_usda",3051,"PHG83_H","DROPS",7.4425196893,2881.5705081456,308.1143307382,63.1554385454,66.0938796516,269.0480785898,NA,125.9541093507,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"PHG84","Ner12R","PHG84_usda",3227,"PHG84_H","DROPS",5.0820752524,2240.474088773,268.2044978821,74.3448240885,81.3437907031,198.0986606436,NA,124.4363504183,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHG84","Mar13R","PHG84_usda",3227,"PHG84_H","DROPS",8.2673001827,2329.1921814708,355.8209719671,70.6999106213,73.3978629532,235.900419577,265.1041163496,88.7314455957,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHG84","Kar13W","PHG84_usda",3227,"PHG84_H","DROPS",9.627633533,3872.4584532598,303.7327274816,70.2391433234,70.947273794,254.9096326788,304.0670373912,140.1348954807,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHG84","Cam12R","PHG84_usda",3227,"PHG84_H","DROPS",1.5614154122,496.284004644,NA,72.4028888207,85.6316161064,133.372615429,165.8525995949,67.9711736578,"2012","Cam","WD","Hot","WD.Hot","Lancaster"
"PHG84","Mur13R","PHG84_usda",3227,"PHG84_H","DROPS",8.5500061988,3048.1193184158,327.9133626139,66.9919666905,69.6011598496,257.0142533679,NA,124.066258629,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHG84","Cra12R","PHG84_usda",3227,"PHG84_H","DROPS",1.8978895893,724.9190253785,274.3971544679,72.5905793018,78.5396853088,123.064504945,156.3010283938,45.161726705,"2012","Cra","WD","Hot","WD.Hot","Lancaster"
"PHG84","Mur13W","PHG84_usda",3227,"PHG84_H","DROPS",9.2973824176,3757.8865826157,297.734187038,67.9099406517,70.1302795735,265.8121430706,NA,128.8675661553,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHG84","Kar12W","PHG84_usda",3227,"PHG84_H","DROPS",11.130306057,4722.7163520856,268.2156237215,70.4103157665,72.6844918535,253.3777709222,306.5027773949,163.0728868351,"2012","Kar","WW","Cool","WW.Cool","Lancaster"
"PHG84","Kar13R","PHG84_usda",3227,"PHG84_H","DROPS",12.6876398239,5356.0805035443,298.8528819739,71.0859964508,70.8522851618,276.9472697565,NA,142.652831562,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHG84","Gai12W","PHG84_usda",3227,"PHG84_H","DROPS",10.2214457899,3485.8224599189,348.041139364,68.1698320238,68.9840876905,246.2340609367,290.3086078053,119.9717475779,"2012","Gai","WW","Cool","WW.Cool","Lancaster"
"PHG86","Cra12R","PHG86_usda",3055,"PHG86_H","DROPS",1.9273969867,822.27952172,245.4781232607,73.2553109237,77.3550150572,119.9639944549,161.9162906849,53.7154905699,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"PHG86","Ner12R","PHG86_usda",3055,"PHG86_H","DROPS",5.132750665,2231.1355796527,261.801103728,70.862355005,79.2201387344,204.5004985952,NA,134.5796198137,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"PHG86","Mur13R","PHG86_usda",3055,"PHG86_H","DROPS",8.0499138821,2999.0977720808,313.4163724534,63.3309624285,65.434790805,257.6892734199,NA,140.9473345461,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"PHG86","Kar12W","PHG86_usda",3055,"PHG86_H","DROPS",12.3595166552,5080.0622697813,282.942789274,65.794044833,65.9682080869,265.9335865701,313.6869120691,154.5939368517,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"PHG86","Mar13R","PHG86_usda",3055,"PHG86_H","DROPS",8.3494369308,2761.1453910006,306.63619525,71.2682398972,69.0323876158,229.151921024,251.8193693802,109.7338414496,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"PHG86","Mur13W","PHG86_usda",3055,"PHG86_H","DROPS",8.5246873726,3386.2585734665,299.0790262349,63.9724804472,65.6699778697,265.0013498822,NA,134.8035961022,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"PHG86","Gai12W","PHG86_usda",3055,"PHG86_H","DROPS",12.7061945714,4954.2087265924,326.4359827151,69.1580302222,66.1745426011,247.1418220858,312.8156162451,137.5372689146,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"PHG86","Cam12R","PHG86_usda",3055,"PHG86_H","DROPS",1.9648581239,663.3593415799,NA,71.7649660588,82.0621230595,126.6879745857,157.5144158045,66.5215689191,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"PHG86","Kar13R","PHG86_usda",3055,"PHG86_H","DROPS",10.5494980056,4397.3546118314,294.4014507663,67.9321934265,65.5478599946,262.2477677345,NA,136.0758144117,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"PHG86","Kar13W","PHG86_usda",3055,"PHG86_H","DROPS",8.0888063828,3322.6645950866,292.6301023984,66.8606391222,66.3933883254,244.4209564242,290.0605099995,126.0698536492,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"PHH93","Mur13R","PHH93_usda",3077,"PHH93_H","DROPS",5.568962976,2285.8519214705,281.2722785918,58.6391786237,62.4453830038,238.8128495075,NA,130.9101675689,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"PHH93","Ner12R","PHH93_usda",3077,"PHH93_H","DROPS",5.8070826037,2248.1771562491,289.478509807,67.8799622459,76.1927218975,204.086905588,NA,118.2220541097,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"PHH93","Mar13R","PHH93_usda",3077,"PHH93_H","DROPS",8.3663328227,2856.6033238002,292.569251831,63.5255983652,66.2365123878,222.3121124477,247.2603201008,114.2759308821,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"PHH93","Kar13R","PHH93_usda",3077,"PHH93_H","DROPS",9.2635087139,3635.4380715631,305.5292418895,66.3851755004,64.8241847206,257.4301777375,NA,133.5359112202,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"PHH93","Gai12W","PHH93_usda",3077,"PHH93_H","DROPS",10.4013777422,3898.4177242188,315.4925195957,62.7507802455,62.9477292865,239.1323766143,284.5783238578,119.7708217695,"2012","Gai","WW","Cool","WW.Cool","Iodent"
"PHH93","Mur13W","PHH93_usda",3077,"PHH93_H","DROPS",5.1984754778,2206.591255372,288.4301034047,59.5197343183,63.4221260199,240.2486445379,NA,121.6581597062,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"PHH93","Cam12R","PHH93_usda",3077,"PHH93_H","DROPS",0.3874202795,130.7588427749,NA,69.6487856668,80.9729208718,103.4689456641,134.3432301411,51.9688636328,"2012","Cam","WD","Hot","WD.Hot","Iodent"
"PHH93","Kar12W","PHH93_usda",3077,"PHH93_H","DROPS",11.3337656877,4655.6801017819,274.0647913144,63.7990107689,64.3570201546,256.0990842336,304.7893066147,143.0484426566,"2012","Kar","WW","Cool","WW.Cool","Iodent"
"PHH93","Cra12R","PHH93_usda",3077,"PHH93_H","DROPS",0.9068256993,364.0754588456,265.7684799579,67.9345686544,70.6784216111,115.2920251808,153.1149864774,52.0998226862,"2012","Cra","WD","Hot","WD.Hot","Iodent"
"PHH93","Kar13W","PHH93_usda",3077,"PHH93_H","DROPS",7.842303589,3018.2208006803,301.8917830617,65.6653400394,64.1567523805,224.8138913823,271.2047413842,130.5044463159,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"PHJ40","Ner12R","PHJ40_usda",3228,"PHJ40_H","DROPS",5.1566124444,2131.3597924468,266.5030580516,65.3949619097,71.6767611395,193.9597952916,NA,128.0145634268,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHJ40","Kar13W","PHJ40_usda",3228,"PHJ40_H","DROPS",7.9429479806,2970.6472037938,308.845212807,65.496460296,64.1413438157,230.9446342901,267.7982066687,133.4738341287,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHJ40","Mar13R","PHJ40_usda",3228,"PHJ40_H","DROPS",7.5050134749,2486.073197429,306.9869089034,67.1877187032,70.3652579822,240.3327190351,272.1247447129,98.9880270536,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHJ40","Kar13R","PHJ40_usda",3228,"PHJ40_H","DROPS",9.7286999822,3517.3809091638,326.1669940928,64.2605580372,63.345263327,256.5598042293,NA,132.8601262678,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHJ40","Cra12R","PHJ40_usda",3228,"PHJ40_H","DROPS",0.4988104066,219.4712083694,256.2189634665,68.6740652,72.4312681513,107.1359472602,137.765133549,50.5978962881,"2012","Cra","WD","Hot","WD.Hot","Lancaster"
"PHJ40","Mur13W","PHJ40_usda",3228,"PHJ40_H","DROPS",5.7344629225,2205.0090349783,308.7308034336,60.8355408909,62.0473318441,249.013558171,NA,116.356599018,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHJ40","Cam12R","PHJ40_usda",3228,"PHJ40_H","DROPS",1.143087369,402.5446048634,NA,69.1563333504,79.7490056145,129.0965286221,160.8711258424,74.1506554462,"2012","Cam","WD","Hot","WD.Hot","Lancaster"
"PHJ40","Gai12W","PHJ40_usda",3228,"PHJ40_H","DROPS",11.3559105006,4411.1841366253,311.5455304672,64.8560452882,62.6588158506,241.4336690212,283.4340728635,114.9910025249,"2012","Gai","WW","Cool","WW.Cool","Lancaster"
"PHJ40","Kar12W","PHJ40_usda",3228,"PHJ40_H","DROPS",8.7813917982,4208.6106856883,235.3623804563,61.1100373085,61.8860358454,234.5347683167,285.9663344968,138.577706965,"2012","Kar","WW","Cool","WW.Cool","Lancaster"
"PHJ40","Mur13R","PHJ40_usda",3228,"PHJ40_H","DROPS",6.2124834909,2411.0779317376,304.8940232148,59.5571832753,61.7151071095,235.5071087825,NA,128.4730992705,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHK29","Mur13W","PHK29_usda",3229,"PHK29_H","DROPS",9.6907858985,3700.9594325956,307.7669539908,65.6850940123,67.5804464817,268.1336176599,NA,139.5703690384,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"PHK29","Kar13R","PHK29_usda",3229,"PHK29_H","DROPS",11.7310157929,5166.0981347106,284.8136032506,68.071529844,67.4604896676,264.6056010749,NA,133.534397785,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"PHK29","Ner12R","PHK29_usda",3229,"PHK29_H","DROPS",5.6078598755,2352.4619595781,288.8599835961,71.2155602433,80.2903796824,183.8227147014,NA,132.2256887997,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"PHK29","Kar12W","PHK29_usda",3229,"PHK29_H","DROPS",11.7965693373,5419.2685520125,260.4040437562,66.8635672203,68.053484767,258.7123537035,310.8167637169,153.8723762191,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"PHK29","Mur13R","PHK29_usda",3229,"PHK29_H","DROPS",9.2073457015,3576.261324974,302.6599805946,65.1137176698,67.2785156106,251.3984900225,NA,135.3144561432,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"PHK29","Kar13W","PHK29_usda",3229,"PHK29_H","DROPS",9.2085998692,3778.7523663822,297.9224074521,66.446970551,70.6963226827,226.3436488208,275.9095648963,134.0869421883,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"PHK29","Mar13R","PHK29_usda",3229,"PHK29_H","DROPS",8.8437406045,2782.4040361975,317.9920552149,68.0526467522,72.5410991842,245.1054405731,272.7402880151,108.2467846911,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"PHK29","Cam12R","PHK29_usda",3229,"PHK29_H","DROPS",2.6282493449,902.4631685296,NA,71.829217917,84.4358764503,125.0909740589,157.0987374134,68.4257254819,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"PHK29","Cra12R","PHK29_usda",3229,"PHK29_H","DROPS",2.1948954979,858.757509133,268.788656718,71.9940104327,81.7038602522,117.8767943733,163.8592646637,54.8667083877,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"PHK29","Gai12W","PHK29_usda",3229,"PHK29_H","DROPS",13.7557150762,4811.7388995711,347.0514516502,65.4099695267,69.3848185431,254.882629651,285.6494269683,121.4576024001,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"PHK76","Kar13R","PHK76_usda",3091,"PHK76_H","DROPS",10.0929588079,3947.3404127221,319.3048461048,68.971399513,66.6829629776,266.3620842438,NA,132.865018607,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHK76","Mur13R","PHK76_usda",3091,"PHK76_H","DROPS",7.4024733213,2743.6100548761,318.4766891964,63.8405569922,64.4815840288,255.6702676068,NA,133.7265076962,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHK76","Cra12R","PHK76_usda",3091,"PHK76_H","DROPS",3.0682792637,1176.7918275553,268.319546092,72.6041630581,73.9476022183,134.101942813,171.6914532169,61.666235051,"2012","Cra","WD","Hot","WD.Hot","Lancaster"
"PHK76","Ner12R","PHK76_usda",3091,"PHK76_H","DROPS",5.3514932196,2242.9210362781,275.4658719173,70.1246650536,77.4129379094,197.0542726542,NA,122.74845352,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHK76","Cam12R","PHK76_usda",3091,"PHK76_H","DROPS",2.4344761681,819.2000155611,NA,71.948676307,80.348097186,147.1908377668,178.965699626,78.2658939943,"2012","Cam","WD","Hot","WD.Hot","Lancaster"
"PHK76","Kar12W","PHK76_usda",3091,"PHK76_H","DROPS",9.8309701302,3693.4424493046,285.2597889211,64.0340637023,65.679665708,253.445180031,299.7611297362,136.0088554451,"2012","Kar","WW","Cool","WW.Cool","Lancaster"
"PHK76","Gai12W","PHK76_usda",3091,"PHK76_H","DROPS",11.1430866017,4482.0792831278,322.2685715647,65.713992452,64.4769587492,248.603510938,302.611086514,122.3836547932,"2012","Gai","WW","Cool","WW.Cool","Lancaster"
"PHK76","Kar13W","PHK76_usda",3091,"PHK76_H","DROPS",9.7230225213,3692.2591442354,313.7009207521,66.4576512554,65.6606772272,239.1443999888,282.6690046945,131.1039039124,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHK76","Mar13R","PHK76_usda",3091,"PHK76_H","DROPS",9.4367385965,2636.7185542986,357.9074713194,69.4504812909,72.4761091548,257.246468836,285.3437544754,104.1852756626,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHK76","Mur13W","PHK76_usda",3091,"PHK76_H","DROPS",8.606434352,3122.9563733496,324.5292664969,64.5271956694,65.5119728536,252.1779303346,NA,136.4052469395,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHR36","Mur13R","PHR36_usda",3230,"PHR36_H","DROPS",6.6481589445,2804.596078642,276.7369045966,63.1719599495,66.3180842063,250.1984088996,NA,137.3437153314,"2013","Mur","WW","Hot","WW.Hot","Other"
"PHR36","Ner12R","PHR36_usda",3230,"PHR36_H","DROPS",6.0190066484,2678.5745622747,262.7876462549,68.9961773205,78.5961182599,204.9580286132,NA,128.8419432839,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"PHR36","Kar12W","PHR36_usda",3230,"PHR36_H","DROPS",9.7885875782,4451.9153633763,259.6209744711,64.2680566315,66.2209288398,247.3452888722,296.9540619913,154.3456041533,"2012","Kar","WW","Cool","WW.Cool","Other"
"PHR36","Cra12R","PHR36_usda",3230,"PHR36_H","DROPS",1.6164351777,583.633807713,279.9696722067,70.1352145898,74.2634084949,119.4014873375,147.349947565,51.675959354,"2012","Cra","WD","Hot","WD.Hot","Other"
"PHR36","Mur13W","PHR36_usda",3230,"PHR36_H","DROPS",6.6598043794,2874.7042091264,278.3118650346,63.4430887037,66.517386813,251.1213205433,NA,133.9327565276,"2013","Mur","WW","Hot","WW.Hot","Other"
"PHR36","Gai12W","PHR36_usda",3230,"PHR36_H","DROPS",11.3619462358,4046.7328326019,329.4940960665,65.9379161509,68.2296655709,256.0445300931,282.1140684393,121.6593353142,"2012","Gai","WW","Cool","WW.Cool","Other"
"PHR36","Mar13R","PHR36_usda",3230,"PHR36_H","DROPS",7.7116423003,2478.033929168,315.9264672231,66.9865172099,71.3114380921,206.9535396034,234.906056513,102.6943074332,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"PHR36","Kar13R","PHR36_usda",3230,"PHR36_H","DROPS",12.1052339262,5109.153599143,289.5301691197,68.7102137193,68.5683464445,249.0505759683,NA,132.433738527,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"PHR36","Kar13W","PHR36_usda",3230,"PHR36_H","DROPS",9.2668163609,3783.1626316993,285.145137207,66.8129844472,66.4345774001,244.3275793463,273.1102770241,145.0170432707,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"PHR36","Cam12R","PHR36_usda",3230,"PHR36_H","DROPS",2.8259042898,1062.7416901354,NA,71.5329936558,81.2493337089,140.0145568339,170.0500407636,72.9564154555,"2012","Cam","WD","Hot","WD.Hot","Other"
"PHT77","Ner12R","PHT77_usda",3231,"PHT77_H","DROPS",5.5228021563,2328.0738985773,275.9545352944,70.1613551927,82.0249949976,202.0675303882,NA,120.7870632282,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHT77","Kar13W","PHT77_usda",3231,"PHT77_H","DROPS",9.2104181507,3806.5809297806,290.9783009886,66.4380862806,67.9063596861,220.4680202796,276.1846848212,128.1981764266,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHT77","Mar13R","PHT77_usda",3231,"PHT77_H","DROPS",8.4629202913,2583.0100988957,327.0928414244,66.896011063,70.8068259117,240.6523532576,268.7876965448,92.4441477196,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHT77","Mur13R","PHT77_usda",3231,"PHT77_H","DROPS",7.3113757222,2849.9824934428,302.0143851633,61.4538604005,65.411095833,263.8723229649,NA,133.9059060311,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHT77","Cra12R","PHT77_usda",3231,"PHT77_H","DROPS",0.8651643209,354.347900645,267.0050917873,72.2782650298,76.0873165562,109.6056502209,152.1139000787,51.886503109,"2012","Cra","WD","Hot","WD.Hot","Lancaster"
"PHT77","Kar12W","PHT77_usda",3231,"PHT77_H","DROPS",8.9621959591,4420.1345089385,247.7572860726,64.9315505831,66.2302262532,254.8090555487,306.7677002988,147.4889002675,"2012","Kar","WW","Cool","WW.Cool","Lancaster"
"PHT77","Mur13W","PHT77_usda",3231,"PHT77_H","DROPS",7.9858570404,3240.2147868918,291.5764815472,62.8194922798,65.6169066209,264.8708484205,NA,134.305647124,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHT77","Cam12R","PHT77_usda",3231,"PHT77_H","DROPS",1.350402502,427.5980762142,NA,72.9904442252,83.3080956225,130.5524869893,163.8576034167,67.3694561856,"2012","Cam","WD","Hot","WD.Hot","Lancaster"
"PHT77","Kar13R","PHT77_usda",3231,"PHT77_H","DROPS",10.8430931203,4422.3451737063,298.5300146502,68.6389647185,67.2826713914,253.2971691455,NA,135.7196909495,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHT77","Gai12W","PHT77_usda",3231,"PHT77_H","DROPS",11.7650837709,4635.1771512603,304.3226861337,66.9963595176,67.5047880943,247.2502488538,295.3454185337,122.6134920211,"2012","Gai","WW","Cool","WW.Cool","Lancaster"
"PHV63","Gai12W","PHV63_usda",3232,"PHV63_H","DROPS",11.4833919857,5009.7155575212,283.7799123961,67.544343229,66.7680323917,239.4457407708,292.7067007972,113.2300844541,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"PHV63","Mur13W","PHV63_usda",3232,"PHV63_H","DROPS",9.3300671406,3991.2246132864,278.4821642257,65.3571544596,68.3090045132,252.2410612722,NA,129.4614123664,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"PHV63","Mur13R","PHV63_usda",3232,"PHV63_H","DROPS",7.5366371467,3117.2892779899,286.2312135141,64.8005711283,67.90470405,242.5764879689,NA,143.0370263794,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"PHV63","Kar13R","PHV63_usda",3232,"PHV63_H","DROPS",11.9122921254,5180.5989700065,289.7868147195,70.4198502477,67.4393215059,250.8988696994,NA,133.5218140431,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"PHV63","Cra12R","PHV63_usda",3232,"PHV63_H","DROPS",1.8223217148,707.8534111526,256.3228037736,73.2134359474,79.4408292462,109.1678752927,146.5531693348,51.3326098875,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"PHV63","Ner12R","PHV63_usda",3232,"PHV63_H","DROPS",4.3217600419,1998.8915097509,260.3164684324,71.7334988198,82.6929418093,185.2412894841,NA,123.3604942475,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"PHV63","Mar13R","PHV63_usda",3232,"PHV63_H","DROPS",9.5163729662,3223.7723105795,298.6449086718,70.4293637582,73.8860340072,219.2967980199,247.8530314461,107.1046831362,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"PHV63","Kar12W","PHV63_usda",3232,"PHV63_H","DROPS",9.8728197752,4234.5515892736,280.7100644314,66.7277079536,67.9737550743,246.0180806853,295.2990179446,148.1197900666,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"PHV63","Kar13W","PHV63_usda",3232,"PHV63_H","DROPS",10.2431126049,4280.7038439251,279.8731668418,68.7833397876,69.114056985,226.9315926007,273.7557637849,131.8479183457,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"PHV63","Cam12R","PHV63_usda",3232,"PHV63_H","DROPS",1.7219816166,618.9154152782,NA,72.0517669483,82.8586033098,133.4167832274,163.8612944784,71.2309238747,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"PHW65","Ner12R","PHW65_usda",3233,"PHW65_H","DROPS",6.6534583254,2676.94506451,291.3688255627,71.2460804968,79.3977214466,205.0390152697,NA,120.4762297801,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHW65","Mar13R","PHW65_usda",3233,"PHW65_H","DROPS",9.4557086602,2914.0826735253,326.6966197166,70.7403058792,73.4631095081,219.2065093843,247.882650394,87.4780086524,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHW65","Mur13R","PHW65_usda",3233,"PHW65_H","DROPS",8.0397670207,3043.3399496948,309.7404129662,65.6522821635,68.5908213109,257.9642087148,NA,136.8050249755,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHW65","Cra12R","PHW65_usda",3233,"PHW65_H","DROPS",2.5003491428,969.8491325579,277.2797562746,72.6032476633,79.8192827764,116.0275375854,154.0879330559,45.9781250298,"2012","Cra","WD","Hot","WD.Hot","Lancaster"
"PHW65","Gai12W","PHW65_usda",3233,"PHW65_H","DROPS",11.3761361431,3863.2343159784,355.5469151893,70.9371057151,70.5076251764,239.9670151393,301.1410535843,120.8918772481,"2012","Gai","WW","Cool","WW.Cool","Lancaster"
"PHW65","Mur13W","PHW65_usda",3233,"PHW65_H","DROPS",8.8586755431,3482.6303704516,306.3687580817,67.5052440593,68.4854689272,261.2254480265,NA,138.178564934,"2013","Mur","WW","Hot","WW.Hot","Lancaster"
"PHW65","Kar12W","PHW65_usda",3233,"PHW65_H","DROPS",11.0622906971,4961.2114604154,262.5759959682,69.9541029452,71.9878923455,250.588841645,301.0983906478,149.8301419513,"2012","Kar","WW","Cool","WW.Cool","Lancaster"
"PHW65","Kar13R","PHW65_usda",3233,"PHW65_H","DROPS",13.7006208241,5216.6048857221,319.2284618263,68.5865591067,67.7729996049,254.1272420172,NA,121.0061867123,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHW65","Kar13W","PHW65_usda",3233,"PHW65_H","DROPS",10.4825055213,4072.4918471487,311.192477651,67.9284556844,66.7710335118,230.8445491011,275.5032709972,117.737225969,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
"PHW65","Cam12R","PHW65_usda",3233,"PHW65_H","DROPS",2.5940523796,850.0976685702,NA,73.301483336,84.1872980395,123.770606423,159.5211502333,68.8877061393,"2012","Cam","WD","Hot","WD.Hot","Lancaster"
"PHZ51","Ner12R","PHZ51_usda",3234,"PHZ51_H","DROPS",6.4672218163,2788.1737186444,278.9778600359,72.0165760282,80.2801780065,206.4634876521,NA,137.3526549371,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Lancaster"
"PHZ51","Kar13W","PHZ51_usda",3234,"PHZ51_H","DROPS",10.4677109539,4138.9977557752,295.5223755624,68.0612301699,68.1824164187,260.4292008232,310.3009025527,141.3390433612,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Lancaster"
