pair,relatedness
HMV5422_Lo1199,0.0733
HMV5422_Lo1203,0.1017
HMV5422_Lo1223,0.2994
HMV5422_Lo1242,0.0561
HMV5422_Lo1251,0.0777
HMV5422_Lo1253,0.0729
HMV5422_Lo1261,0.1833
HMV5422_Lo1266,0.1442
HMV5422_Lo1270,0.1173
HMV5422_Lo1273,0.0437
HMV5422_Lo1274,0.1249
HMV5422_Lo1280,0.1198
HMV5422_Lo1282,0.1493
HMV5422_Lo1284,0.1197
HMV5422_Lo1288,0.0824
HMV5422_Lo1290,0.1526
HMV5422_Lo1301,0.2338
HMV5422_Lo904,0.1832
HMV5422_Lp5,0.1796
HMV5422_ML606,0.1344
HMV5422_Mo15W,0.0584
HMV5422_Mo17,0.0115
HMV5422_MS153,0.0393
HMV5422_MS71,0.052
HMV5422_N16,0.0422
HMV5422_N192,0.2307
HMV5422_N22,0.0543
HMV5422_N25,0.0628
HMV5422_N6,0.064
HMV5422_NC290,0.0908
HMV5422_NC358,0.027
HMV5422_NDB8,0.0337
HMV5422_NK764,0.1574
HMV5422_NK807,0.0739
HMV5422_NQ508,0.0584
HMV5422_NS701,0.1716
HMV5422_Oh02,0.0601
HMV5422_Oh33,0.0624
HMV5422_Oh40B,0.1188
HMV5422_Oh43,0.1388
HMV5422_Os426,0.0508
HMV5422_P465P,0.062
HMV5422_Pa36,0.0303
HMV5422_Pa405,0.0706
HMV5422_Pa91,0.09
HMV5422_PB116,0.0409
HMV5422_PB98TR,0.0467
HMV5422_PH207,0.0469
HMV5422_PHB09,0.0576
HMV5422_PHG35,0.0172
HMV5422_PHG39,0.2274
HMV5422_PHG47,0.0662
HMV5422_PHG50,0.0461
HMV5422_PHG71,0.0447
HMV5422_PHG80,0.0846
HMV5422_PHG83,0.0876
HMV5422_PHG84,0.0459
HMV5422_PHG86,0.1594
HMV5422_PHH93,0.0432
HMV5422_PHJ40,0.0915
HMV5422_PHK29,0.1166
HMV5422_PHK76,0.0855
HMV5422_PHR36,0.0372
HMV5422_PHT77,0.0698
HMV5422_PHV63,0.0311
HMV5422_PHW65,0.0745
HMV5422_PHZ51,0.06
HMV5422_SC-Malawi,0.051
HMV5422_SGI061,0.0687
HMV5422_UH250,0.0381
HMV5422_UH_2500,0.0442
HMV5422_UH304,0.0523
HMV5422_UH_6102,0.0693
HMV5422_UH_6179,0.0854
HMV5422_UH_P024,0.0346
HMV5422_UH_P060,0.0298
HMV5422_UH_P064,0.0449
HMV5422_UH_P074,0.057
HMV5422_UH_P087,0.0081
HMV5422_UH_P089,0.0584
HMV5422_UH_P104,0.0183
HMV5422_UH_P115,0.0349
HMV5422_UH_P128,0.0663
HMV5422_UH_P148,0.0417
HMV5422_UH_S018,0.0582
HMV5422_UH_S020,0.0605
HMV5422_UH_S025,0.0669
HMV5422_Va26,0.1002
HMV5422_W117,0.0188
HMV5422_W153R,0.06
HMV5422_W182E,0.0395
HMV5422_W23,0.0408
HMV5422_W602S,0.03
HMV5422_W604S,0.0301
HMV5422_W64A,0.0116
HMV5422_W9,0.0428
HMV5422_W95115,0.041
HMV5422_Wf9,0.0325
HMV5502_I198,0.0688
HMV5502_I233,0.0483
HMV5502_I238,0.0665
HMV5502_I242,0.079
HMV5502_I261,0.0704
HMV5502_I267,0.0531
HMV5502_IDT,0.0143
HMV5502_LAN496,0.0887
HMV5502_LH123Ht,0.0051
HMV5502_LH145,0.148
HMV5502_LH38,0.0433
HMV5502_LH39,0.0206
HMV5502_LH59,-0.0085
HMV5502_LH60,0.0024
HMV5502_LH65,-0.0178
HMV5502_LH74,0.0651
HMV5502_LH82,0.1567
HMV5502_LH93,0.027
HMV5502_Lo1016,0.0589
HMV5502_Lo1026,0.0575
HMV5502_Lo1035,0.0263
HMV5502_Lo1038,0.0696
HMV5502_Lo1056,-0.0035
HMV5502_Lo1063,0.2694
HMV5502_Lo1087,0.0151
HMV5502_Lo1094,0.0394
HMV5502_Lo1095,0.1561
HMV5502_Lo1101,0.0441
HMV5502_Lo1106,0.065
HMV5502_Lo1123,0.4824
HMV5502_Lo1124,0.0243
HMV5502_Lo1172,0.1598
HMV5502_Lo1180,0.2941
HMV5502_Lo1187,0.0686
HMV5502_Lo1199,-0.0153
HMV5502_Lo1203,0.1301
HMV5502_Lo1223,0.2345
HMV5502_Lo1242,0.1597
HMV5502_Lo1251,0.0749
HMV5502_Lo1253,0.0997
HMV5502_Lo1261,0.008
HMV5502_Lo1266,0.2766
HMV5502_Lo1270,0.018
HMV5502_Lo1273,0.369
HMV5502_Lo1274,0.1523
HMV5502_Lo1280,0.1445
HMV5502_Lo1282,0.094
HMV5502_Lo1284,0.1395
HMV5502_Lo1288,0.087
HMV5502_Lo1290,0.1599
HMV5502_Lo1301,0.0112
HMV5502_Lo904,0.0554
HMV5502_Lp5,0.0535
HMV5502_ML606,0.0344
HMV5502_Mo15W,0.0574
HMV5502_Mo17,-0.0252
HMV5502_MS153,0.0419
HMV5502_MS71,0.066
HMV5502_N16,0.0673
HMV5502_N192,0.0552
HMV5502_N22,0.045
HMV5502_N25,0.039
HMV5502_N6,0.044
HMV5502_NC290,0.0275
HMV5502_NC358,0.048
HMV5502_NDB8,0.0322
HMV5502_NK764,0.0561
HMV5502_NK807,0.1992
HMV5502_NQ508,0.1575
HMV5502_NS701,0.0738
HMV5502_Oh02,0.0726
HMV5502_Oh33,0.0496
HMV5502_Oh40B,0.0366
HMV5502_Oh43,0.0213
HMV5502_Os426,0.0797
HMV5502_P465P,0.0626
HMV5502_Pa36,0.045
HMV5502_Pa405,0.0566
HMV5502_Pa91,0.0378
HMV5502_PB116,0.0394
HMV5502_PB98TR,0.0645
HMV5502_PH207,0.276
HMV5502_PHB09,0.0991
HMV5502_PHG35,0.1247
HMV5502_PHG39,0.3936
HMV5502_PHG47,0.0486
HMV5502_PHG50,0.4423
HMV5502_PHG71,0.1578
HMV5502_PHG80,0.1309
HMV5502_PHG83,0.1517
HMV5502_PHG84,0.1369
HMV5502_PHG86,0.0636
HMV5502_PHH93,0.2303
HMV5502_PHJ40,0.043
HMV5502_PHK29,0.0915
HMV5502_PHK76,0.0065
HMV5502_PHR36,0.2277
HMV5502_PHT77,0.0333
HMV5502_PHV63,0.1049
HMV5502_PHW65,0.0392
HMV5502_PHZ51,0.1071
HMV5502_SC-Malawi,0.0446
HMV5502_SGI061,0.1849
HMV5502_UH250,0.0288
HMV5502_UH_2500,0.0154
HMV5502_UH304,0.1864
HMV5502_UH_6102,0.1419
HMV5502_UH_6179,0.115
HMV5502_UH_P024,0.1841
HMV5502_UH_P060,0.1168
HMV5502_UH_P064,0.1754
HMV5502_UH_P074,0.2041
HMV5502_UH_P087,0.0986
HMV5502_UH_P089,0.0985
HMV5502_UH_P104,0.036
HMV5502_UH_P115,0.1195
HMV5502_UH_P128,0.1424
HMV5502_UH_P148,0.1461
HMV5502_UH_S018,0.0673
HMV5502_UH_S020,0.074
HMV5502_UH_S025,0.0981
HMV5502_Va26,0.036
HMV5502_W117,0.0391
HMV5502_W153R,0.0454
HMV5502_W182E,0.0429
HMV5502_W23,0.044
HMV5502_W602S,0.0046
HMV5502_W604S,0.0047
HMV5502_W64A,0.0298
HMV5502_W9,0.0651
HMV5502_W95115,0.048
HMV5502_Wf9,0.0482
I198_I233,0.0957
I198_I238,0.1967
I198_I242,0.2401
I198_I261,0.196
I198_I267,0.2498
I198_IDT,0.1494
I198_LAN496,0.0875
I198_LH123Ht,0.041
I198_LH145,0.061
I198_LH38,0.0226
I198_LH39,0.0798
I198_LH59,0.0305
I198_LH60,0.0555
I198_LH65,0.0321
I198_LH74,0.0352
I198_LH82,0.1392
I198_LH93,0.079
I198_Lo1016,0.0843
I198_Lo1026,0.0516
I198_Lo1035,0.0696
I198_Lo1038,0.1049
I198_Lo1056,0.0316
I198_Lo1063,0.0797
I198_Lo1087,0.05
I198_Lo1094,0.0448
I198_Lo1095,0.0736
I198_Lo1101,0.0166
I198_Lo1106,0.0729
I198_Lo1123,0.0476
I198_Lo1124,0.0416
I198_Lo1172,0.0637
I198_Lo1180,0.0482
I198_Lo1187,0.0344
I198_Lo1199,0.0601
I198_Lo1203,0.0566
I198_Lo1223,0.0584
I198_Lo1242,0.062
I198_Lo1251,0.0457
I198_Lo1253,0.0502
I198_Lo1261,0.054
I198_Lo1266,0.0615
I198_Lo1270,0.0387
I198_Lo1273,0.0579
I198_Lo1274,0.0383
I198_Lo1280,0.049
I198_Lo1282,0.0517
I198_Lo1284,0.0245
I198_Lo1288,0.0553
I198_Lo1290,0.0567
I198_Lo1301,0.0331
I198_Lo904,0.0358
I198_Lp5,0.0491
I198_ML606,0.0421
I198_Mo15W,0.0892
I198_Mo17,0.0349
I198_MS153,0.064
I198_MS71,0.0746
I198_N16,0.1181
I198_N192,0.0542
I198_N22,0.1026
I198_N25,0.1034
I198_N6,0.1032
I198_NC290,0.0602
I198_NC358,0.0759
I198_NDB8,0.0937
I198_NK764,0.0484
I198_NK807,0.0307
I198_NQ508,0.0671
I198_NS701,0.0359
I198_Oh02,0.1117
I198_Oh33,0.1596
I198_Oh40B,0.0203
I198_Oh43,0.0072
I198_Os426,0.147
I198_P465P,0.0276
I198_Pa36,0.1066
I198_Pa405,0.1047
I198_Pa91,0.0578
I198_PB116,0.0758
I198_PB98TR,0.0704
I198_PH207,0.0903
I198_PHB09,0.0244
I198_PHG35,0.1143
I198_PHG39,0.0418
I198_PHG47,0.1287
I198_PHG50,0.0935
I198_PHG71,0.0948
I198_PHG80,0.0196
I198_PHG83,0.0709
I198_PHG84,0.0955
I198_PHG86,0.0541
I198_PHH93,0.104
I198_PHJ40,0.0246
I198_PHK29,0.0319
I198_PHK76,0.0391
I198_PHR36,0.1336
I198_PHT77,0.0501
I198_PHV63,0.0649
I198_PHW65,0.0657
I198_PHZ51,0.1038
I198_SC-Malawi,0.0926
I198_SGI061,0.1057
I198_UH250,0.0873
I198_UH_2500,0.0978
I198_UH304,0.1012
I198_UH_6102,0.1013
I198_UH_6179,0.0557
I198_UH_P024,0.091
I198_UH_P060,0.0899
I198_UH_P064,0.0737
I198_UH_P074,0.0763
I198_UH_P087,0.0698
I198_UH_P089,0.0847
I198_UH_P104,0.0737
I198_UH_P115,0.0954
I198_UH_P128,0.0953
I198_UH_P148,0.0699
I198_UH_S018,0.0926
I198_UH_S020,0.0796
I198_UH_S025,0.0712
I198_Va26,0.0376
I198_W117,0.0465
I198_W153R,0.0687
I198_W182E,0.1021
I198_W23,0.0892
I198_W602S,0.0542
I198_W604S,0.0438
I198_W64A,0.1226
I198_W9,0.0871
I198_W95115,0.0507
I198_Wf9,0.1463
I233_I238,0.0999
I233_I242,0.1202
I233_I261,0.1122
I233_I267,0.101
I233_IDT,0.0808
I233_LAN496,0.1943
I233_LH123Ht,0.048
I233_LH145,0.0294
I233_LH38,0.0562
I233_LH39,0.0802
I233_LH59,0.059
I233_LH60,0.4065
I233_LH65,0.0708
I233_LH74,-0.0251
I233_LH82,0.0757
I233_LH93,0.0947
I233_Lo1016,0.0108
I233_Lo1026,0.0008
I233_Lo1035,0.2344
I233_Lo1038,0.1266
I233_Lo1056,0.1433
I233_Lo1063,0.0437
I233_Lo1087,0.0365
I233_Lo1094,0.0356
I233_Lo1095,0.04
I233_Lo1101,-0.0067
I233_Lo1106,0.0183
I233_Lo1123,0.0302
I233_Lo1124,0.0493
I233_Lo1172,0.055
I233_Lo1180,0.0818
I233_Lo1187,0.0081
I233_Lo1199,0.0313
I233_Lo1203,0.0252
I233_Lo1223,-0.001
I233_Lo1242,0.039
I233_Lo1251,0.0715
I233_Lo1253,0.0471
I233_Lo1261,-0.0034
I233_Lo1266,0.0257
I233_Lo1270,0.1552
I233_Lo1273,0.0308
I233_Lo1274,0.0364
I233_Lo1280,0.0366
I233_Lo1282,0.021
I233_Lo1284,0.0183
I233_Lo1288,0.0392
I233_Lo1290,0.0445
I233_Lo1301,-0.0051
I233_Lo904,-0.0196
I233_Lp5,0.0003
I233_ML606,0.0664
I233_Mo15W,0.1368
I233_Mo17,0.0618
I233_MS153,0.1033
I233_MS71,0.0851
I233_N16,0.0978
I233_N192,-0.0022
I233_N22,0.0706
I233_N25,0.0871
I233_N6,0.0908
I233_NC290,0.0771
I233_NC358,0.106
I233_NDB8,0.1109
I233_NK764,0.0178
I233_NK807,0.0548
I233_NQ508,0.0529
I233_NS701,-0.0031
I233_Oh02,0.1059
I233_Oh33,0.124
I233_Oh40B,0.0591
I233_Oh43,0.0619
I233_Os426,0.0837
I233_P465P,0.0724
I233_Pa36,0.0868
I233_Pa405,0.0971
I233_Pa91,0.056
I233_PB116,0.0724
I233_PB98TR,0.0961
I233_PH207,0.045
I233_PHB09,0.0503
I233_PHG35,0.0705
I233_PHG39,0.0016
I233_PHG47,0.0984
I233_PHG50,0.0551
I233_PHG71,0.0311
I233_PHG80,0.0458
I233_PHG83,0.0569
I233_PHG84,0.0799
I233_PHG86,-0.0101
I233_PHH93,0.0426
I233_PHJ40,0.0731
I233_PHK29,0.0231
I233_PHK76,0.0852
I233_PHR36,0.066
I233_PHT77,0.0559
I233_PHV63,0.068
I233_PHW65,0.0695
I233_PHZ51,0.0731
I233_SC-Malawi,0.1001
I233_SGI061,0.0653
I233_UH250,0.0664
I233_UH_2500,0.1199
I233_UH304,0.0605
I233_UH_6102,0.0443
I233_UH_6179,0.0618
I233_UH_P024,0.0614
I233_UH_P060,0.0519
I233_UH_P064,0.04
I233_UH_P074,0.0536
I233_UH_P087,0.0459
I233_UH_P089,0.0796
I233_UH_P104,0.0827
I233_UH_P115,0.0641
I233_UH_P128,0.0629
I233_UH_P148,0.0526
I233_UH_S018,0.0645
I233_UH_S020,0.0693
I233_UH_S025,0.0582
I233_Va26,0.0856
I233_W117,0.0991
I233_W153R,0.0777
I233_W182E,0.0675
I233_W23,0.131
I233_W602S,0.0619
I233_W604S,0.08
I233_W64A,0.0749
I233_W9,0.1277
I233_W95115,0.0738
I233_Wf9,0.0617
I238_I242,0.2156
I238_I261,0.21
I238_I267,0.1629
I238_IDT,0.1269
I238_LAN496,0.0654
I238_LH123Ht,0.0343
I238_LH145,0.0425
I238_LH38,0.0418
I238_LH39,0.076
I238_LH59,0.0429
I238_LH60,0.0363
I238_LH65,0.0181
I238_LH74,0.0174
I238_LH82,0.1177
I238_LH93,0.1132
I238_Lo1016,0.0911
I238_Lo1026,0.0501
I238_Lo1035,0.0665
I238_Lo1038,0.0885
I238_Lo1056,0.0312
I238_Lo1063,0.0754
I238_Lo1087,0.0482
I238_Lo1094,0.0474
I238_Lo1095,0.0785
I238_Lo1101,0.0255
I238_Lo1106,0.047
I238_Lo1123,0.046
I238_Lo1124,0.0487
I238_Lo1172,0.0476
I238_Lo1180,0.0907
I238_Lo1187,0.0383
I238_Lo1199,0.0339
I238_Lo1203,0.0582
I238_Lo1223,0.046
I238_Lo1242,0.0753
I238_Lo1251,0.0242
I238_Lo1253,0.0413
I238_Lo1261,0.0313
I238_Lo1266,0.0347
I238_Lo1270,0.0089
I238_Lo1273,0.0393
I238_Lo1274,0.0338
I238_Lo1280,0.0361
I238_Lo1282,0.0254
I238_Lo1284,0.0358
I238_Lo1288,0.0588
I238_Lo1290,0.0263
I238_Lo1301,0.0307
I238_Lo904,0.0243
I238_Lp5,0.0113
I238_ML606,0.0498
I238_Mo15W,0.0854
I238_Mo17,0.026
I238_MS153,0.0917
I238_MS71,0.1048
I238_N16,0.1201
I238_N192,0.0076
I238_N22,0.0959
I238_N25,0.0942
I238_N6,0.1314
I238_NC290,0.0559
I238_NC358,0.0622
I238_NDB8,0.0823
I238_NK764,0.0157
I238_NK807,0.0746
I238_NQ508,0.075
I238_NS701,0.0185
I238_Oh02,0.1556
I238_Oh33,0.1138
I238_Oh40B,0.0367
I238_Oh43,0.04
I238_Os426,0.1091
I238_P465P,0.0597
I238_Pa36,0.0739
I238_Pa405,0.0862
I238_Pa91,0.0864
I238_PB116,0.099
I238_PB98TR,0.0709
I238_PH207,0.1023
I238_PHB09,0.0588
I238_PHG35,0.1344
I238_PHG39,0.021
I238_PHG47,0.0975
I238_PHG50,0.0902
I238_PHG71,0.0907
I238_PHG80,0.0243
I238_PHG83,0.062
I238_PHG84,0.1087
I238_PHG86,0.0259
I238_PHH93,0.1099
I238_PHJ40,0.0476
I238_PHK29,0.0544
I238_PHK76,0.048
I238_PHR36,0.0947
I238_PHT77,0.0436
I238_PHV63,0.0871
I238_PHW65,0.098
I238_PHZ51,0.0517
I238_SC-Malawi,0.0845
I238_SGI061,0.101
I238_UH250,0.0909
I238_UH_2500,0.0817
I238_UH304,0.1038
I238_UH_6102,0.0915
I238_UH_6179,0.0786
I238_UH_P024,0.1038
I238_UH_P060,0.0921
I238_UH_P064,0.0803
I238_UH_P074,0.066
I238_UH_P087,0.0904
I238_UH_P089,0.1042
I238_UH_P104,0.1136
I238_UH_P115,0.1017
I238_UH_P128,0.0924
I238_UH_P148,0.0835
I238_UH_S018,0.072
I238_UH_S020,0.0607
I238_UH_S025,0.0972
I238_Va26,0.042
I238_W117,0.0759
I238_W153R,0.0717
I238_W182E,0.069
I238_W23,0.0929
I238_W602S,0.0435
I238_W604S,0.0457
I238_W64A,0.0986
I238_W9,0.0881
I238_W95115,0.0761
I238_Wf9,0.1626
I242_I261,0.1904
I242_I267,0.3541
I242_IDT,0.0817
I242_LAN496,0.0719
I242_LH123Ht,0.0365
I242_LH145,0.0696
I242_LH38,0.0537
I242_LH39,0.1152
I242_LH59,0.0243
I242_LH60,0.0465
I242_LH65,0.0323
I242_LH74,0.0719
I242_LH82,0.1299
I242_LH93,0.0976
I242_Lo1016,0.0673
I242_Lo1026,0.0849
I242_Lo1035,0.0775
I242_Lo1038,0.0892
I242_Lo1056,0.0329
I242_Lo1063,0.048
I242_Lo1087,0.0421
I242_Lo1094,0.0579
I242_Lo1095,0.0381
I242_Lo1101,0.0614
I242_Lo1106,0.0736
I242_Lo1123,0.0809
I242_Lo1124,0.0164
I242_Lo1172,0.0498
I242_Lo1180,0.073
I242_Lo1187,0.0843
I242_Lo1199,0.0725
I242_Lo1203,0.0276
I242_Lo1223,0.0534
I242_Lo1242,0.0463
I242_Lo1251,0.0609
I242_Lo1253,0.0441
I242_Lo1261,0.0592
I242_Lo1266,0.0318
I242_Lo1270,0.0274
I242_Lo1273,0.0635
I242_Lo1274,0.049
I242_Lo1280,0.0394
I242_Lo1282,0.009
I242_Lo1284,0.0234
I242_Lo1288,0.0296
I242_Lo1290,0.0098
I242_Lo1301,0.0306
I242_Lo904,0.085
I242_Lp5,0.0728
I242_ML606,0.0801
I242_Mo15W,0.0977
I242_Mo17,0.0104
I242_MS153,0.1138
I242_MS71,0.1189
I242_N16,0.1238
I242_N192,0.0667
I242_N22,0.0861
I242_N25,0.0974
I242_N6,0.0993
I242_NC290,0.0535
I242_NC358,0.0667
I242_NDB8,0.0702
I242_NK764,0.0964
I242_NK807,0.0527
I242_NQ508,0.0523
I242_NS701,0.0846
I242_Oh02,0.1093
I242_Oh33,0.1028
I242_Oh40B,0.0413
I242_Oh43,0.06
I242_Os426,0.1158
I242_P465P,0.0882
I242_Pa36,0.0723
I242_Pa405,0.1054
I242_Pa91,0.0693
I242_PB116,0.0691
I242_PB98TR,0.0652
I242_PH207,0.0661
I242_PHB09,0.0778
I242_PHG35,0.0896
I242_PHG39,0.0489
I242_PHG47,0.1072
I242_PHG50,0.0598
I242_PHG71,0.1214
I242_PHG80,0.0504
I242_PHG83,0.0647
I242_PHG84,0.0596
I242_PHG86,0.0767
I242_PHH93,0.0766
I242_PHJ40,0.0453
I242_PHK29,0.0668
I242_PHK76,0.0432
I242_PHR36,0.0862
I242_PHT77,0.0376
I242_PHV63,0.0914
I242_PHW65,0.0705
I242_PHZ51,0.0566
I242_SC-Malawi,0.0789
I242_SGI061,0.0788
I242_UH250,0.0728
I242_UH_2500,0.0954
I242_UH304,0.0805
I242_UH_6102,0.0736
I242_UH_6179,0.0887
I242_UH_P024,0.086
I242_UH_P060,0.0716
I242_UH_P064,0.0781
I242_UH_P074,0.0846
I242_UH_P087,0.0772
I242_UH_P089,0.0694
I242_UH_P104,0.1132
I242_UH_P115,0.0886
I242_UH_P128,0.0835
I242_UH_P148,0.0669
I242_UH_S018,0.088
I242_UH_S020,0.0807
I242_UH_S025,0.0867
I242_Va26,0.0645
I242_W117,0.0611
I242_W153R,0.0915
I242_W182E,0.0751
I242_W23,0.1233
I242_W602S,0.0883
I242_W604S,0.0502
I242_W64A,0.0837
I242_W9,0.1315
I242_W95115,0.0553
I242_Wf9,0.101
I261_I267,0.1421
I261_IDT,0.1085
I261_LAN496,0.0916
I261_LH123Ht,0.0374
I261_LH145,0.0516
I261_LH38,0.0673
I261_LH39,0.0645
I261_LH59,0.0321
I261_LH60,0.0643
I261_LH65,0.0339
I261_LH74,-0.0106
I261_LH82,0.1121
I261_LH93,0.0841
I261_Lo1016,0.0918
I261_Lo1026,0.0658
I261_Lo1035,0.087
I261_Lo1038,0.0745
I261_Lo1056,0.0543
I261_Lo1063,0.0767
I261_Lo1087,0.0659
I261_Lo1094,0.0638
I261_Lo1095,0.06
I261_Lo1101,0.0313
I261_Lo1106,0.0393
I261_Lo1123,0.0573
I261_Lo1124,0.0049
I261_Lo1172,0.077
I261_Lo1180,0.0934
I261_Lo1187,0.0547
I261_Lo1199,0.0354
I261_Lo1203,0.0362
I261_Lo1223,0.0582
I261_Lo1242,0.0173
I261_Lo1251,0.0421
I261_Lo1253,0.0595
I261_Lo1261,0.0273
I261_Lo1266,0.0585
I261_Lo1270,0.0528
I261_Lo1273,0.066
I261_Lo1274,0.0036
I261_Lo1280,0.0289
I261_Lo1282,0.0336
I261_Lo1284,0.0395
I261_Lo1288,0.0402
I261_Lo1290,0.0536
I261_Lo1301,0.0311
I261_Lo904,0.046
I261_Lp5,0.0693
I261_ML606,0.0677
I261_Mo15W,0.1001
I261_Mo17,0.0109
I261_MS153,0.1024
I261_MS71,0.127
I261_N16,0.144
I261_N192,0.0261
I261_N22,0.0845
I261_N25,0.0796
I261_N6,0.1005
I261_NC290,0.0898
I261_NC358,0.1061
I261_NDB8,0.1202
I261_NK764,0.0434
I261_NK807,0.0845
I261_NQ508,0.0384
I261_NS701,0.0595
I261_Oh02,0.1252
I261_Oh33,0.0864
I261_Oh40B,0.0443
I261_Oh43,0.0509
I261_Os426,0.1201
I261_P465P,0.0801
I261_Pa36,0.0977
I261_Pa405,0.0891
I261_Pa91,0.1047
I261_PB116,0.0825
I261_PB98TR,0.1026
I261_PH207,0.0595
I261_PHB09,0.0685
I261_PHG35,0.0984
I261_PHG39,0.0537
I261_PHG47,0.0857
I261_PHG50,0.0512
I261_PHG71,0.07
I261_PHG80,0.0519
I261_PHG83,0.0485
I261_PHG84,0.0917
I261_PHG86,0.0379
I261_PHH93,0.0586
I261_PHJ40,0.0471
I261_PHK29,0.0497
I261_PHK76,0.0748
I261_PHR36,0.0651
I261_PHT77,0.047
I261_PHV63,0.0808
I261_PHW65,0.091
I261_PHZ51,0.0417
I261_SC-Malawi,0.1018
I261_SGI061,0.076
I261_UH250,0.089
I261_UH_2500,0.1001
I261_UH304,0.0576
I261_UH_6102,0.081
I261_UH_6179,0.0599
I261_UH_P024,0.0647
I261_UH_P060,0.0876
I261_UH_P064,0.0864
I261_UH_P074,0.0508
I261_UH_P087,0.0704
I261_UH_P089,0.0703
I261_UH_P104,0.1087
I261_UH_P115,0.0615
I261_UH_P128,0.0786
I261_UH_P148,0.0759
I261_UH_S018,0.0792
I261_UH_S020,0.0707
I261_UH_S025,0.0957
I261_Va26,0.0534
I261_W117,0.1071
I261_W153R,0.0783
I261_W182E,0.0646
I261_W23,0.1008
I261_W602S,0.0649
I261_W604S,0.0458
I261_W64A,0.0617
I261_W9,0.1029
I261_W95115,0.0688
I261_Wf9,0.1539
I267_IDT,0.102
I267_LAN496,0.0577
I267_LH123Ht,0.0511
I267_LH145,0.0567
I267_LH38,0.0651
I267_LH39,0.1089
I267_LH59,0.0173
I267_LH60,0.0593
I267_LH65,0.0248
I267_LH74,0.0405
I267_LH82,0.1414
I267_LH93,0.1058
I267_Lo1016,0.0624
I267_Lo1026,0.0452
I267_Lo1035,0.0612
I267_Lo1038,0.1036
I267_Lo1056,0.0233
I267_Lo1063,0.0424
I267_Lo1087,0.0332
I267_Lo1094,0.0321
I267_Lo1095,0.0556
I267_Lo1101,0.0567
I267_Lo1106,0.0451
I267_Lo1123,0.0437
I267_Lo1124,0.0296
I267_Lo1172,0.0544
I267_Lo1180,0.0621
I267_Lo1187,0.0766
I267_Lo1199,0.0527
I267_Lo1203,0.0378
I267_Lo1223,0.0492
I267_Lo1242,0.0598
I267_Lo1251,0.0488
I267_Lo1253,0.018
I267_Lo1261,0.0623
I267_Lo1266,0.0418
I267_Lo1270,0.0216
I267_Lo1273,0.051
I267_Lo1274,0.0334
I267_Lo1280,0.0514
I267_Lo1282,0.0052
I267_Lo1284,0.0209
I267_Lo1288,0.0377
I267_Lo1290,0.0287
I267_Lo1301,0.0417
I267_Lo904,0.0621
I267_Lp5,0.0569
I267_ML606,0.0684
I267_Mo15W,0.0733
I267_Mo17,0.0342
I267_MS153,0.0739
I267_MS71,0.096
I267_N16,0.141
I267_N192,0.0677
I267_N22,0.1045
I267_N25,0.1297
I267_N6,0.0976
I267_NC290,0.066
I267_NC358,0.0706
I267_NDB8,0.0834
I267_NK764,0.0542
I267_NK807,0.0508
I267_NQ508,0.0574
I267_NS701,0.0594
I267_Oh02,0.0928
I267_Oh33,0.1037
I267_Oh40B,0.042
I267_Oh43,0.0557
I267_Os426,0.1078
I267_P465P,0.0719
I267_Pa36,0.077
I267_Pa405,0.1349
I267_Pa91,0.0709
I267_PB116,0.0713
I267_PB98TR,0.0725
I267_PH207,0.087
I267_PHB09,0.0349
I267_PHG35,0.0779
I267_PHG39,0.0227
I267_PHG47,0.1156
I267_PHG50,0.0783
I267_PHG71,0.0784
I267_PHG80,0.0263
I267_PHG83,0.0554
I267_PHG84,0.0623
I267_PHG86,0.0617
I267_PHH93,0.0849
I267_PHJ40,0.0404
I267_PHK29,0.059
I267_PHK76,0.0484
I267_PHR36,0.091
I267_PHT77,0.0419
I267_PHV63,0.0614
I267_PHW65,0.0387
I267_PHZ51,0.0494
I267_SC-Malawi,0.0974
I267_SGI061,0.0897
I267_UH250,0.0847
I267_UH_2500,0.0806
I267_UH304,0.0779
I267_UH_6102,0.089
I267_UH_6179,0.0959
I267_UH_P024,0.1057
I267_UH_P060,0.08
I267_UH_P064,0.0845
I267_UH_P074,0.1044
I267_UH_P087,0.0836
I267_UH_P089,0.0882
I267_UH_P104,0.0923
I267_UH_P115,0.0877
I267_UH_P128,0.0867
I267_UH_P148,0.0884
I267_UH_S018,0.0723
I267_UH_S020,0.0772
I267_UH_S025,0.0735
I267_Va26,0.0754
I267_W117,0.06
I267_W153R,0.0805
I267_W182E,0.0694
I267_W23,0.1387
I267_W602S,0.0856
I267_W604S,0.0594
I267_W64A,0.106
I267_W9,0.0875
I267_W95115,0.0509
I267_Wf9,0.1366
IDT_LAN496,0.0649
IDT_LH123Ht,0.0727
IDT_LH145,0.0319
IDT_LH38,0.0198
IDT_LH39,0.0631
IDT_LH59,0.0703
IDT_LH60,0.0986
IDT_LH65,0.0886
IDT_LH74,-0.0017
IDT_LH82,0.1801
IDT_LH93,0.0911
IDT_Lo1016,0.0522
IDT_Lo1026,0.0079
IDT_Lo1035,0.0363
IDT_Lo1038,0.0917
IDT_Lo1056,0.0021
IDT_Lo1063,0.0299
IDT_Lo1087,0.035
IDT_Lo1094,0.0135
IDT_Lo1095,0.0626
IDT_Lo1101,0.0052
IDT_Lo1106,0.0383
IDT_Lo1123,0.0438
IDT_Lo1124,0.0698
